order_id,first_name,last_name,product_id,category,quantity,amount,payment_method,city,email
859,Sneha,  Kumar  ,1063,  Clothing  ,4,4680.16,Debit Card,Delhi,sneha.kumar859@gmail.com
861,Arjun  ,Das,1072,  Sports  ,4,3337.6,Credit Card,Kolkata,arjun.das861@gmail.com
862,Priya  ,  Verma,1093,  Sports,9,2680.75,Net Banking,Delhi,priya.verma862@gmail.com
863,Ravi,Singh  ,1016,Furniture  ,6,3769.31,UPI,Kolkata,ravi.singh863@gmail.com
864,Vamsi,  Patel  ,1047,Sports,6,4882.37,Cash,Kolkata,vamsi.patel864@gmail.com
865,  Arjun,  Patel,1046,  Groceries  ,9,3439.41,UPI,Kolkata,arjun.patel865@gmail.com
867,  Rahul,  Verma  ,1071,  Groceries,10,1204.9,UPI,Bangalore,rahul.verma867@gmail.com
870,  Amit  ,Naidu  ,1059,  Sports,5,2012.71,Cash,Mumbai,amit.naidu870@gmail.com
871,  Suresh  ,Rao,1071,  Groceries  ,1,394.5,Credit Card,Chennai,suresh.rao871@gmail.com
872,Kavya,Verma,1057,  Books  ,7,667.18,Credit Card,Delhi,kavya.verma872@gmail.com
873,  Neha,  Verma  ,1021,Groceries  ,7,1390.72,Debit Card,Bangalore,neha.verma873@gmail.com
874,  Kavya  ,  Gupta,1054,Groceries,1,3432.66,UPI,Hyderabad,kavya.gupta874@gmail.com
875,  Amit  ,Das,1095,  Sports,4,2673.15,Credit Card,Mumbai,amit.das875@gmail.com
876,  Kiran,  Singh  ,1040,  Furniture  ,5,3820.62,Cash,Bangalore,kiran.singh876@gmail.com
877,Amit  ,Reddy,1047,Books  ,3,1677.8,Credit Card,Hyderabad,amit.reddy877@gmail.com
878,  Kiran,  Patel  ,1046,Electronics  ,3,2438.51,Debit Card,Kolkata,kiran.patel878@gmail.com
881,Suresh,  Singh  ,1038,Electronics,4,1854.91,Cash,Kolkata,suresh.singh881@gmail.com
882,Pooja,Singh  ,1049,  Electronics  ,2,4048.07,Net Banking,Delhi,pooja.singh882@gmail.com
884,Kavya,Verma,1028,  Furniture,6,4465.55,Net Banking,Chennai,kavya.verma884@gmail.com
885,  Arjun  ,  Reddy,1041,  Groceries  ,2,3274.02,Cash,Pune,arjun.reddy885@gmail.com
886,Ravi  ,Sharma,1077,  Books  ,9,1554.73,Credit Card,Chennai,ravi.sharma886@gmail.com
888,  Priya  ,  Singh,1077,  Groceries  ,2,4360.15,UPI,Pune,priya.singh888@gmail.com
889,Divya,  Verma,1013,Groceries,10,918.07,Credit Card,Delhi,divya.verma889@gmail.com
891,Rahul  ,  Patel,1010,Electronics  ,7,2111.89,Debit Card,Kolkata,rahul.patel891@gmail.com
892,  Priya  ,  Sharma  ,1052,Sports  ,7,991.05,UPI,Pune,priya.sharma892@gmail.com
893,Anjali,  Naidu  ,1023,Electronics  ,9,4756.56,UPI,Hyderabad,anjali.naidu893@gmail.com
896,Vamsi,Naidu  ,1004,Books  ,8,3437.41,Credit Card,Hyderabad,vamsi.naidu896@gmail.com
898,Amit,  Kumar,1047,  Groceries  ,8,4016.41,Credit Card,Hyderabad,amit.kumar898@gmail.com
899,  Pooja,Kumar  ,1068,  Furniture  ,7,4648.61,Debit Card,Kolkata,pooja.kumar899@gmail.com
901,Divya  ,  Kumar,1070,  Electronics  ,5,2353.72,Debit Card,Delhi,divya.kumar901@gmail.com
902,Priya,Gupta,1054,Groceries,5,1931.78,UPI,Hyderabad,priya.gupta902@gmail.com
904,Amit,  Naidu,1052,Clothing,9,3301.88,Debit Card,Delhi,amit.naidu904@gmail.com
907,Suresh,  Patel  ,1043,  Groceries,3,3905.6,UPI,Bangalore,suresh.patel907@gmail.com
908,Priya  ,Singh,1022,  Sports  ,3,4629.11,Debit Card,Hyderabad,priya.singh908@gmail.com
913,  Amit  ,Singh  ,1026,Groceries  ,3,525.15,Net Banking,Chennai,amit.singh913@gmail.com
914,  Neha  ,Naidu  ,1024,Clothing  ,5,1268.16,Cash,Pune,neha.naidu914@gmail.com
915,  Suresh  ,Verma  ,1012,  Sports,5,3144.25,Cash,Bangalore,suresh.verma915@gmail.com
916,  Amit,Gupta  ,1003,  Electronics,5,957.05,Debit Card,Kolkata,amit.gupta916@gmail.com
918,  Arjun,  Das  ,1043,Groceries,4,207.42,Credit Card,Pune,arjun.das918@gmail.com
920,  Neha,Sharma,1070,  Electronics  ,7,4447.05,Cash,Pune,neha.sharma920@gmail.com
922,Anjali  ,Naidu  ,1046,Books,1,1477.39,Debit Card,Delhi,anjali.naidu922@gmail.com
923,Arjun,  Kumar  ,1095,Furniture  ,7,3023.3,UPI,Delhi,arjun.kumar923@gmail.com
924,Sneha,  Das  ,1001,Electronics  ,9,240.24,Net Banking,Pune,sneha.das924@gmail.com
926,Vamsi,Sharma  ,1029,  Groceries,9,1196.36,Cash,Pune,vamsi.sharma926@gmail.com
928,  Divya  ,  Naidu  ,1008,  Clothing,3,4800.81,Debit Card,Kolkata,divya.naidu928@gmail.com
930,Priya  ,  Naidu,1057,  Electronics,10,4505.67,Net Banking,Hyderabad,priya.naidu930@gmail.com
932,  Vamsi,  Rao,1035,Groceries  ,8,2861.49,Credit Card,Delhi,vamsi.rao932@gmail.com
935,  Rahul,Kumar,1055,Groceries,9,1289.92,Cash,Bangalore,rahul.kumar935@gmail.com
936,  Kiran,  Rao  ,1062,Furniture,2,672.54,Cash,Mumbai,kiran.rao936@gmail.com
937,  Suresh,Naidu  ,1006,Groceries  ,8,3439.3,UPI,Delhi,suresh.naidu937@gmail.com
939,Suresh,  Das  ,1009,Clothing,2,3421.55,Net Banking,Bangalore,suresh.das939@gmail.com
947,  Kavya,  Naidu,1053,Sports,4,483.7,Credit Card,Hyderabad,kavya.naidu947@gmail.com
948,  Kiran  ,  Das,1026,  Electronics  ,4,3364.27,Cash,Delhi,kiran.das948@gmail.com
949,Rahul,Verma  ,1084,Books  ,5,959.98,UPI,Pune,rahul.verma949@gmail.com
950,Amit,  Rao  ,1082,  Electronics  ,8,3317.98,Debit Card,Mumbai,amit.rao950@gmail.com
951,  Kiran  ,Kumar  ,1076,  Groceries  ,7,2758.3,Debit Card,Hyderabad,kiran.kumar951@gmail.com
952,Suresh  ,Naidu,1020,Groceries  ,3,4729.0,Credit Card,Bangalore,suresh.naidu952@gmail.com
954,Priya,Rao,1090,  Electronics,3,3694.12,UPI,Bangalore,priya.rao954@gmail.com
959,Anjali  ,  Verma  ,1009,  Sports  ,2,3787.49,Debit Card,Chennai,anjali.verma959@gmail.com
962,  Amit  ,  Naidu  ,1094,Furniture  ,8,3881.54,Cash,Bangalore,amit.naidu962@gmail.com
963,Priya  ,Singh,1057,Sports,2,3267.89,Debit Card,Pune,priya.singh963@gmail.com
965,  Ramesh,Sharma  ,1071,Books  ,8,2943.0,Net Banking,Hyderabad,ramesh.sharma965@gmail.com
966,  Rahul,Kumar,1027,Sports  ,2,3425.21,Cash,Hyderabad,rahul.kumar966@gmail.com
967,Sneha,  Reddy,1055,Sports,10,1704.89,Net Banking,Hyderabad,sneha.reddy967@gmail.com
968,  Suresh,Patel  ,1076,Books,9,2590.34,Net Banking,Delhi,suresh.patel968@gmail.com
970,Ramesh  ,Sharma  ,1089,  Electronics,9,2817.05,Net Banking,Chennai,ramesh.sharma970@gmail.com
975,  Amit,Gupta  ,1075,Electronics  ,8,3614.12,Cash,Pune,amit.gupta975@gmail.com
977,Suresh,  Verma  ,1023,  Clothing  ,8,1414.93,UPI,Pune,suresh.verma977@gmail.com
978,Neha  ,  Rao,1066,  Sports,10,3901.82,Net Banking,Pune,neha.rao978@gmail.com
980,Anjali,Singh  ,1009,Furniture,8,2470.0,Cash,Chennai,anjali.singh980@gmail.com
981,Kiran,Das,1087,Books  ,2,4678.38,Cash,Bangalore,kiran.das981@gmail.com
982,Divya,  Kumar,1092,Electronics,3,942.24,Debit Card,Kolkata,divya.kumar982@gmail.com
985,  Vamsi,  Patel,1092,  Sports  ,3,2538.49,Net Banking,Delhi,vamsi.patel985@gmail.com
986,Priya,  Rao  ,1017,Sports  ,6,4149.28,Credit Card,Delhi,priya.rao986@gmail.com
988,  Pooja,Singh,1089,  Sports,2,4346.53,Cash,Delhi,pooja.singh988@gmail.com
991,  Amit  ,  Singh,1010,  Furniture,4,2027.27,Net Banking,Bangalore,amit.singh991@gmail.com
995,  Sneha  ,  Naidu,1075,  Groceries  ,3,573.94,Net Banking,Mumbai,sneha.naidu995@gmail.com
996,  Ravi  ,Patel,1039,Furniture,2,3961.9,Net Banking,Bangalore,ravi.patel996@gmail.com
998,Sneha  ,  Patel  ,1068,Sports,8,4049.13,UPI,Delhi,sneha.patel998@gmail.com
999,Rahul,Gupta,1078,  Books,1,2362.73,UPI,Hyderabad,rahul.gupta999@gmail.com
1000,Neha,Naidu,1086,  Books  ,5,3577.63,Card,Bangalore,neha.naidu1000@gmail.com
1001,Arjun,Kumar,1010,  Clothing,3,4885.43,Cash,Chennai,arjun.kumar1001@gmail.com
1002,Amit,Verma,1077,  Clothing  ,8,3994.5,Net Banking,Mumbai,amit.verma1002@gmail.com
1003,Vamsi,Sharma,1013,  Electronics,6,2416.81,Wallet,Delhi,vamsi.sharma1003@gmail.com
1004,Anjali,Reddy,1038,  Electronics  ,6,4655.8,UPI,Pune,anjali.reddy1004@gmail.com
1005,Priya,Singh,1065,  Furniture,8,4166.98,Card,Kolkata,priya.singh1005@gmail.com
1006,Ravi,Rao,1045,  Furniture  ,6,1368.02,Cash,Hyderabad,ravi.rao1006@gmail.com
1007,Sneha,Das,1056,  Groceries,1,599.94,Net Banking,Bangalore,sneha.das1007@gmail.com
1008,Kiran,Patel,1083,  Groceries  ,9,3268.82,Wallet,Chennai,kiran.patel1008@gmail.com
1009,Rahul,Gupta,1076,  Sports,2,1966.27,UPI,Mumbai,rahul.gupta1009@gmail.com
1010,Neha,Naidu,1098,  Sports  ,1,4497.67,Card,Delhi,neha.naidu1010@gmail.com
1011,Arjun,Kumar,1078,Books,7,1214.8,Cash,Pune,arjun.kumar1011@gmail.com
1012,Amit,Verma,1047,Books  ,4,505.88,Net Banking,Kolkata,amit.verma1012@gmail.com
1013,Vamsi,Sharma,1016,Clothing,6,3510.33,Wallet,Hyderabad,vamsi.sharma1013@gmail.com
1014,Anjali,Reddy,1075,Clothing  ,10,4847.3,UPI,Bangalore,anjali.reddy1014@gmail.com
1015,Priya,Singh,1033,Electronics,5,2041.16,Card,Chennai,priya.singh1015@gmail.com
1016,Ravi,Rao,1047,Electronics  ,1,1190.52,Cash,Mumbai,ravi.rao1016@gmail.com
1017,Sneha,Das,1013,Furniture,5,2535.81,Net Banking,Delhi,sneha.das1017@gmail.com
1018,Kiran,Patel,1023,Furniture  ,4,3448.13,Wallet,Pune,kiran.patel1018@gmail.com
1019,Rahul,Gupta,1044,Groceries,10,4213.59,UPI,Kolkata,rahul.gupta1019@gmail.com
1020,Neha,Naidu,1071,Groceries  ,7,1768.12,Card,Hyderabad,neha.naidu1020@gmail.com
1021,Arjun,Kumar,1084,Sports,8,4082.39,Cash,Bangalore,arjun.kumar1021@gmail.com
1022,Amit,Verma,1039,Sports  ,9,1655.14,Net Banking,Chennai,amit.verma1022@gmail.com
1023,Vamsi,Sharma,1069,  Books,3,956.84,Wallet,Mumbai,vamsi.sharma1023@gmail.com
1024,Anjali,Reddy,1020,  Books  ,9,334.6,UPI,Delhi,anjali.reddy1024@gmail.com
1025,Priya,Singh,1079,  Clothing,8,3424.8,Card,Pune,priya.singh1025@gmail.com
1026,Ravi,Rao,1071,  Clothing  ,5,3969.43,Cash,Kolkata,ravi.rao1026@gmail.com
1027,Sneha,Das,1046,  Electronics,6,2973.08,Net Banking,Hyderabad,sneha.das1027@gmail.com
1028,Kiran,Patel,1014,  Electronics  ,1,838.29,Wallet,Bangalore,kiran.patel1028@gmail.com
1029,Rahul,Gupta,1067,  Furniture,5,2514.15,UPI,Chennai,rahul.gupta1029@gmail.com
1030,Neha,Naidu,1057,  Furniture  ,9,3895.49,Card,Mumbai,neha.naidu1030@gmail.com
1031,Arjun,Kumar,1064,  Groceries,6,2901.82,Cash,Delhi,arjun.kumar1031@gmail.com
1032,Amit,Verma,1056,  Groceries  ,1,1728.57,Net Banking,Pune,amit.verma1032@gmail.com
1033,Vamsi,Sharma,1004,  Sports,7,2352.57,Wallet,Kolkata,vamsi.sharma1033@gmail.com
1034,Anjali,Reddy,1022,  Sports  ,10,2220.08,UPI,Hyderabad,anjali.reddy1034@gmail.com
1035,Priya,Singh,1086,Books,10,1399.52,Card,Bangalore,priya.singh1035@gmail.com
1036,Ravi,Rao,1006,Books  ,9,1622.5,Cash,Chennai,ravi.rao1036@gmail.com
1037,Sneha,Das,1030,Clothing,10,3411.01,Net Banking,Mumbai,sneha.das1037@gmail.com
1038,Kiran,Patel,1056,Clothing  ,2,3984.32,Wallet,Delhi,kiran.patel1038@gmail.com
1039,Rahul,Gupta,1067,Electronics,10,2210.02,UPI,Pune,rahul.gupta1039@gmail.com
1040,Neha,Naidu,1082,Electronics  ,5,1084.77,Card,Kolkata,neha.naidu1040@gmail.com
1041,Arjun,Kumar,1003,Furniture,4,723.22,Cash,Hyderabad,arjun.kumar1041@gmail.com
1042,Amit,Verma,1073,Furniture  ,8,2470.82,Net Banking,Bangalore,amit.verma1042@gmail.com
1043,Vamsi,Sharma,1017,Groceries,8,2654.91,Wallet,Chennai,vamsi.sharma1043@gmail.com
1044,Anjali,Reddy,1016,Groceries  ,10,3572.71,UPI,Mumbai,anjali.reddy1044@gmail.com
1045,Priya,Singh,1045,Sports,5,2090.8,Card,Delhi,priya.singh1045@gmail.com
1046,Ravi,Rao,1031,Sports  ,3,3262.33,Cash,Pune,ravi.rao1046@gmail.com
1047,Sneha,Das,1037,  Books,7,711.95,Net Banking,Kolkata,sneha.das1047@gmail.com
1048,Kiran,Patel,1012,  Books  ,4,4820.92,Wallet,Hyderabad,kiran.patel1048@gmail.com
1049,Rahul,Gupta,1091,  Clothing,4,3588.62,UPI,Bangalore,rahul.gupta1049@gmail.com
1050,Neha,Naidu,1027,  Clothing  ,5,4855.13,Card,Chennai,neha.naidu1050@gmail.com
1051,Arjun,Kumar,1078,  Electronics,3,3669.38,Cash,Mumbai,arjun.kumar1051@gmail.com
1052,Amit,Verma,1045,  Electronics  ,8,1579.54,Net Banking,Delhi,amit.verma1052@gmail.com
1053,Vamsi,Sharma,1010,  Furniture,1,4542.23,Wallet,Pune,vamsi.sharma1053@gmail.com
1054,Anjali,Reddy,1046,  Furniture  ,2,1251.11,UPI,Kolkata,anjali.reddy1054@gmail.com
1055,Priya,Singh,1031,  Groceries,8,3022.33,Card,Hyderabad,priya.singh1055@gmail.com
1056,Ravi,Rao,1018,  Groceries  ,6,4326.09,Cash,Bangalore,ravi.rao1056@gmail.com
1057,Sneha,Das,1076,  Sports,1,3681.48,Net Banking,Chennai,sneha.das1057@gmail.com
1058,Kiran,Patel,1044,  Sports  ,7,3248.35,Wallet,Mumbai,kiran.patel1058@gmail.com
1059,Rahul,Gupta,1059,Books,2,3354.28,UPI,Delhi,rahul.gupta1059@gmail.com
1060,Neha,Naidu,1009,Books  ,7,2254.29,Card,Pune,neha.naidu1060@gmail.com
1061,Arjun,Kumar,1005,Clothing,8,2621.76,Cash,Kolkata,arjun.kumar1061@gmail.com
1062,Amit,Verma,1033,Clothing  ,2,979.26,Net Banking,Hyderabad,amit.verma1062@gmail.com
1063,Vamsi,Sharma,1011,Electronics,7,3061.93,Wallet,Bangalore,vamsi.sharma1063@gmail.com
1064,Anjali,Reddy,1018,Electronics  ,8,4648.06,UPI,Chennai,anjali.reddy1064@gmail.com
1065,Priya,Singh,1059,Furniture,10,1930.29,Card,Mumbai,priya.singh1065@gmail.com
1066,Ravi,Rao,1060,Furniture  ,7,407.18,Cash,Delhi,ravi.rao1066@gmail.com
1067,Sneha,Das,1096,Groceries,2,2566.83,Net Banking,Pune,sneha.das1067@gmail.com
1068,Kiran,Patel,1079,Groceries  ,5,688.83,Wallet,Kolkata,kiran.patel1068@gmail.com
1069,Rahul,Gupta,1049,Sports,3,2606.32,UPI,Hyderabad,rahul.gupta1069@gmail.com
1070,Neha,Naidu,1094,Sports  ,5,2987.12,Card,Bangalore,neha.naidu1070@gmail.com
1071,Arjun,Kumar,1048,  Books,6,1554.79,Cash,Chennai,arjun.kumar1071@gmail.com
1072,Amit,Verma,1034,  Books  ,10,2747.16,Net Banking,Mumbai,amit.verma1072@gmail.com
1073,Vamsi,Sharma,1044,  Clothing,9,401.58,Wallet,Delhi,vamsi.sharma1073@gmail.com
1074,Anjali,Reddy,1083,  Clothing  ,4,4511.96,UPI,Pune,anjali.reddy1074@gmail.com
1075,Priya,Singh,1015,  Electronics,6,2903.97,Card,Kolkata,priya.singh1075@gmail.com
1076,Ravi,Rao,1011,  Electronics  ,4,3459.53,Cash,Hyderabad,ravi.rao1076@gmail.com
1077,Sneha,Das,1029,  Furniture,2,3399.29,Net Banking,Bangalore,sneha.das1077@gmail.com
1078,Kiran,Patel,1073,  Furniture  ,8,3912.64,Wallet,Chennai,kiran.patel1078@gmail.com
1079,Rahul,Gupta,1011,  Groceries,4,4605.26,UPI,Mumbai,rahul.gupta1079@gmail.com
1080,Neha,Naidu,1024,  Groceries  ,10,475.84,Card,Delhi,neha.naidu1080@gmail.com
1081,Arjun,Kumar,1056,  Sports,2,2043.33,Cash,Pune,arjun.kumar1081@gmail.com
1082,Amit,Verma,1083,  Sports  ,4,4098.78,Net Banking,Kolkata,amit.verma1082@gmail.com
1083,Vamsi,Sharma,1032,Books,10,4778.63,Wallet,Hyderabad,vamsi.sharma1083@gmail.com
1084,Anjali,Reddy,1030,Books  ,7,2720.77,UPI,Bangalore,anjali.reddy1084@gmail.com
1085,Priya,Singh,1026,Clothing,10,4699.4,Card,Chennai,priya.singh1085@gmail.com
1086,Ravi,Rao,1017,Clothing  ,2,511.08,Cash,Mumbai,ravi.rao1086@gmail.com
1087,Sneha,Das,1044,Electronics,3,4964.17,Net Banking,Delhi,sneha.das1087@gmail.com
1088,Kiran,Patel,1090,Electronics  ,2,3818.46,Wallet,Pune,kiran.patel1088@gmail.com
1089,Rahul,Gupta,1090,Furniture,9,4499.2,UPI,Kolkata,rahul.gupta1089@gmail.com
1090,Neha,Naidu,1052,Furniture  ,2,1784.87,Card,Hyderabad,neha.naidu1090@gmail.com
1091,Arjun,Kumar,1078,Groceries,1,3409.81,Cash,Bangalore,arjun.kumar1091@gmail.com
1092,Amit,Verma,1038,Groceries  ,5,743.99,Net Banking,Chennai,amit.verma1092@gmail.com
1093,Vamsi,Sharma,1075,Sports,8,1533.56,Wallet,Mumbai,vamsi.sharma1093@gmail.com
1094,Anjali,Reddy,1094,Sports  ,1,1432.56,UPI,Delhi,anjali.reddy1094@gmail.com
1095,Priya,Singh,1013,  Books,1,4206.23,Card,Pune,priya.singh1095@gmail.com
1096,Ravi,Rao,1016,  Books  ,9,1142.56,Cash,Kolkata,ravi.rao1096@gmail.com
1097,Sneha,Das,1060,  Clothing,4,4410.44,Net Banking,Hyderabad,sneha.das1097@gmail.com
1098,Kiran,Patel,1020,  Clothing  ,1,1758.52,Wallet,Bangalore,kiran.patel1098@gmail.com
1099,Rahul,Gupta,1078,  Electronics,10,4867.58,UPI,Chennai,rahul.gupta1099@gmail.com
1100,Neha,Naidu,1051,  Electronics  ,5,976.32,Card,Mumbai,neha.naidu1100@gmail.com
1101,Arjun,Kumar,1002,  Furniture,10,1379.38,Cash,Delhi,arjun.kumar1101@gmail.com
1102,Amit,Verma,1014,  Furniture  ,3,3485.0,Net Banking,Pune,amit.verma1102@gmail.com
1103,Vamsi,Sharma,1013,  Groceries,10,2679.75,Wallet,Kolkata,vamsi.sharma1103@gmail.com
1104,Anjali,Reddy,1070,  Groceries  ,10,3031.25,UPI,Hyderabad,anjali.reddy1104@gmail.com
1105,Priya,Singh,1020,  Sports,5,4079.39,Card,Bangalore,priya.singh1105@gmail.com
1106,Ravi,Rao,1072,  Sports  ,1,3773.22,Cash,Chennai,ravi.rao1106@gmail.com
1107,Sneha,Das,1014,Books,9,881.64,Net Banking,Mumbai,sneha.das1107@gmail.com
1108,Kiran,Patel,1093,Books  ,6,2168.62,Wallet,Delhi,kiran.patel1108@gmail.com
1109,Rahul,Gupta,1031,Clothing,10,2596.35,UPI,Pune,rahul.gupta1109@gmail.com
1110,Neha,Naidu,1067,Clothing  ,6,4791.43,Card,Kolkata,neha.naidu1110@gmail.com
1111,Arjun,Kumar,1029,Electronics,6,4646.6,Cash,Hyderabad,arjun.kumar1111@gmail.com
1112,Amit,Verma,1003,Electronics  ,5,2909.43,Net Banking,Bangalore,amit.verma1112@gmail.com
1113,Vamsi,Sharma,1064,Furniture,2,797.72,Wallet,Chennai,vamsi.sharma1113@gmail.com
1114,Anjali,Reddy,1015,Furniture  ,8,2269.84,UPI,Mumbai,anjali.reddy1114@gmail.com
1115,Priya,Singh,1097,Groceries,1,3101.4,Card,Delhi,priya.singh1115@gmail.com
1116,Ravi,Rao,1094,Groceries  ,2,4080.5,Cash,Pune,ravi.rao1116@gmail.com
1117,Sneha,Das,1047,Sports,5,3988.39,Net Banking,Kolkata,sneha.das1117@gmail.com
1118,Kiran,Patel,1002,Sports  ,9,812.98,Wallet,Hyderabad,kiran.patel1118@gmail.com
1119,Rahul,Gupta,1083,  Books,3,4045.04,UPI,Bangalore,rahul.gupta1119@gmail.com
1120,Neha,Naidu,1024,  Books  ,5,2794.62,Card,Chennai,neha.naidu1120@gmail.com
1121,Arjun,Kumar,1061,  Clothing,8,4378.37,Cash,Mumbai,arjun.kumar1121@gmail.com
1122,Amit,Verma,1061,  Clothing  ,8,2239.09,Net Banking,Delhi,amit.verma1122@gmail.com
1123,Vamsi,Sharma,1038,  Electronics,2,2301.65,Wallet,Pune,vamsi.sharma1123@gmail.com
1124,Anjali,Reddy,1066,  Electronics  ,2,4377.21,UPI,Kolkata,anjali.reddy1124@gmail.com
1125,Priya,Singh,1046,  Furniture,3,1464.85,Card,Hyderabad,priya.singh1125@gmail.com
1126,Ravi,Rao,1024,  Furniture  ,3,3806.27,Cash,Bangalore,ravi.rao1126@gmail.com
1127,Sneha,Das,1082,  Groceries,9,794.81,Net Banking,Chennai,sneha.das1127@gmail.com
1128,Kiran,Patel,1007,  Groceries  ,9,3093.84,Wallet,Mumbai,kiran.patel1128@gmail.com
1129,Rahul,Gupta,1015,  Sports,4,4175.92,UPI,Delhi,rahul.gupta1129@gmail.com
1130,Neha,Naidu,1032,  Sports  ,4,976.2,Card,Pune,neha.naidu1130@gmail.com
1131,Arjun,Kumar,1093,Books,10,1078.0,Cash,Kolkata,arjun.kumar1131@gmail.com
1132,Amit,Verma,1029,Books  ,2,1021.98,Net Banking,Hyderabad,amit.verma1132@gmail.com
1133,Vamsi,Sharma,1012,Clothing,5,399.4,Wallet,Bangalore,vamsi.sharma1133@gmail.com
1134,Anjali,Reddy,1006,Clothing  ,8,1120.81,UPI,Chennai,anjali.reddy1134@gmail.com
1135,Priya,Singh,1006,Electronics,9,3078.38,Card,Mumbai,priya.singh1135@gmail.com
1136,Ravi,Rao,1069,Electronics  ,6,2150.06,Cash,Delhi,ravi.rao1136@gmail.com
1137,Sneha,Das,1032,Furniture,9,2671.27,Net Banking,Pune,sneha.das1137@gmail.com
1138,Kiran,Patel,1088,Furniture  ,8,4300.32,Wallet,Kolkata,kiran.patel1138@gmail.com
1139,Rahul,Gupta,1005,Groceries,6,1153.04,UPI,Hyderabad,rahul.gupta1139@gmail.com
1140,Neha,Naidu,1024,Groceries  ,9,1472.12,Card,Bangalore,neha.naidu1140@gmail.com
1141,Arjun,Kumar,1058,Sports,7,2256.43,Cash,Chennai,arjun.kumar1141@gmail.com
1142,Amit,Verma,1005,Sports  ,3,2055.99,Net Banking,Mumbai,amit.verma1142@gmail.com
1143,Vamsi,Sharma,1053,  Books,10,777.86,Wallet,Delhi,vamsi.sharma1143@gmail.com
1144,Anjali,Reddy,1084,  Books  ,1,544.22,UPI,Pune,anjali.reddy1144@gmail.com
1145,Priya,Singh,1093,  Clothing,5,765.83,Card,Kolkata,priya.singh1145@gmail.com
1146,Ravi,Rao,1085,  Clothing  ,9,4542.47,Cash,Hyderabad,ravi.rao1146@gmail.com
1147,Sneha,Das,1098,  Electronics,3,4069.52,Net Banking,Bangalore,sneha.das1147@gmail.com
1148,Kiran,Patel,1078,  Electronics  ,6,3319.67,Wallet,Chennai,kiran.patel1148@gmail.com
