order_id,first_name,last_name,product_id,category,quantity,amount,payment_method,city,email
562,Sneha,Reddy,P062,Home,4,19163.08,Cash on Delivery,Hyderabad,sneha.reddy562@example.com
563,Nikhil,Joshi,P184,Grocery,1,4839.35,Cash on Delivery,Pune,nikhil.joshi563@example.com
564,Arjun,Nair,P176,Home,10,22384.8,Cash on Delivery,Hyderabad,arjun.nair564@example.com
565,Arjun,Das,P122,Electronics,8,33452.08,Cash on Delivery,Kolkata,arjun.das565@example.com
566,Kavya,Joshi,P061,Apparel,7,24006.36,Credit Card,Kolkata,kavya.joshi566@example.com
567,Arjun,Reddy,P135,Books,5,24512.55,Wallet,Bengaluru,arjun.reddy567@example.com
568,Rohan,Nair,P157,Home,5,15572.75,Wallet,Pune,rohan.nair568@example.com
569,Lakshmi,Das,P134,Grocery,10,30772.9,Debit Card,Delhi,lakshmi.das569@example.com
570,Kavya,Khan,P017,Grocery,9,24537.6,Debit Card,Delhi,kavya.khan570@example.com
571,Anita,Patel,P094,Toys,4,3396.48,Wallet,Ahmedabad,anita.patel571@example.com
572,Arjun,Gupta,P046,Toys,1,3522.39,UPI,Kolkata,arjun.gupta572@example.com
573,Vikram,Joshi,P032,Apparel,7,25625.25,UPI,Kolkata,vikram.joshi573@example.com
574,Kavya,Verma,P027,Home,6,11038.98,Cash on Delivery,Chennai,kavya.verma574@example.com
575,Rohan,Gupta,P116,Electronics,2,2345.78,UPI,Ahmedabad,rohan.gupta575@example.com
576,Suresh,Verma,P178,Home,2,823.9,Net Banking,Delhi,suresh.verma576@example.com
577,Vikram,Sharma,P195,Toys,3,418.53,Cash on Delivery,Delhi,vikram.sharma577@example.com
578,Divya,Das,P094,Toys,8,6792.96,UPI,Pune,divya.das578@example.com
579,Amit,Khan,P098,Electronics,5,19014.05,Debit Card,Hyderabad,amit.khan579@example.com
580,Priya,Das,P147,Home,5,20896.35,Debit Card,Chennai,priya.das580@example.com
581,Rohan,Rao,P184,Grocery,9,43554.15,UPI,Bengaluru,rohan.rao581@example.com
582,Rahul,Khan,P068,Home,8,21569.84,Wallet,Ahmedabad,rahul.khan582@example.com
583,Vikram,Gupta,P023,Books,4,1380.12,UPI,Pune,vikram.gupta583@example.com
584,Nikhil,Rao,P012,Books,8,37929.28,Credit Card,Chennai,nikhil.rao584@example.com
585,Rohan,Rao,P105,Grocery,7,21598.36,Debit Card,Kolkata,rohan.rao585@example.com
586,Karan,Joshi,P149,Apparel,3,13480.89,Cash on Delivery,Pune,karan.joshi586@example.com
587,Arjun,Reddy,P017,Grocery,4,10905.6,Credit Card,Ahmedabad,arjun.reddy587@example.com
588,Pooja,Nair,P098,Electronics,7,26619.67,Wallet,Hyderabad,pooja.nair588@example.com
589,Suresh,Nair,P028,Grocery,10,39821.8,Wallet,Kolkata,suresh.nair589@example.com
590,Anita,Reddy,P107,Home,8,29698.96,Net Banking,Kolkata,anita.reddy590@example.com
591,Amit,Verma,P126,Home,3,11868.66,Debit Card,Bengaluru,amit.verma591@example.com
592,Priya,Verma,P103,Grocery,9,24176.97,UPI,Pune,priya.verma592@example.com
593,Suresh,Reddy,P197,Apparel,7,18099.9,Credit Card,Bengaluru,suresh.reddy593@example.com
594,Amit,Reddy,P020,Books,10,28774.6,Net Banking,Mumbai,amit.reddy594@example.com
595,Suresh,Sharma,P193,Apparel,4,585.76,Wallet,Bengaluru,suresh.sharma595@example.com
596,Lakshmi,Sharma,P183,Grocery,6,7817.28,Cash on Delivery,Kolkata,lakshmi.sharma596@example.com
597,Pooja,Sharma,P150,Toys,3,8812.74,Wallet,Delhi,pooja.sharma597@example.com
598,Karan,Khan,P083,Electronics,6,28483.8,Credit Card,Delhi,karan.khan598@example.com
599,Rohan,Reddy,P138,Grocery,5,779.55,UPI,Kolkata,rohan.reddy599@example.com
600,Nikhil,Khan,P066,Books,5,4763.0,Net Banking,Hyderabad,nikhil.khan600@example.com
601,Divya,Gupta,P079,Grocery,5,11155.5,Net Banking,Chennai,divya.gupta601@example.com
602,Vikram,Sharma,P079,Grocery,4,8924.4,Debit Card,Pune,vikram.sharma602@example.com
603,Vikram,Rao,P119,Books,8,33681.28,UPI,Bengaluru,vikram.rao603@example.com
604,Priya,Joshi,P117,Grocery,9,15496.2,UPI,Kolkata,priya.joshi604.d2@example.com
605,Pooja,Das,P137,Grocery,4,11063.48,UPI,Hyderabad,pooja.das605@example.com
606,Suresh,Singh,P071,Books,4,19014.44,Debit Card,Bengaluru,suresh.singh606@example.com
607,Suresh,Gupta,P152,Books,8,5578.24,Wallet,Ahmedabad,suresh.gupta607@example.com
608,Priya,Patel,P053,Electronics,4,4520.52,Net Banking,Mumbai,priya.patel608@example.com
609,Rahul,Das,P013,Books,3,8845.29,Net Banking,Delhi,rahul.das609@example.com
610,Anita,Nair,P004,Electronics,9,16741.44,Debit Card,Chennai,anita.nair610@example.com
611,Anita,Patel,P055,Grocery,9,18176.31,Wallet,Bengaluru,anita.patel611@example.com
612,Suresh,Reddy,P133,Home,2,8084.36,Debit Card,Mumbai,suresh.reddy612@example.com
613,Divya,Verma,P013,Books,7,20639.01,UPI,Ahmedabad,divya.verma613@example.com
614,Vikram,Sharma,P176,Home,7,15669.36,Wallet,Delhi,vikram.sharma614@example.com
615,Suresh,Singh,P011,Grocery,3,9514.8,Debit Card,Pune,suresh.singh615@example.com
616,Vikram,Singh,P181,Grocery,9,42304.95,UPI,Pune,vikram.singh616@example.com
617,Vikram,Verma,P141,Grocery,4,8789.44,Debit Card,Kolkata,vikram.verma617@example.com
618,Nikhil,Patel,P009,Home,6,2055.6,Wallet,Chennai,nikhil.patel618@example.com
619,Rahul,Iyer,P058,Apparel,9,39804.75,Net Banking,Delhi,rahul.iyer619@example.com
620,Pooja,Rao,P187,Home,3,2567.52,Wallet,Kolkata,pooja.rao620@example.com
621,Kavya,Reddy,P030,Electronics,1,2893.4,Wallet,Bengaluru,kavya.reddy621@example.com
622,Rahul,Singh,P168,Books,9,23266.8,Net Banking,Pune,rahul.singh622@example.com
623,Rahul,Iyer,P005,Electronics,8,36424.32,Net Banking,Chennai,rahul.iyer623@example.com
624,Rahul,Iyer,P078,Grocery,10,3833.7,Debit Card,Ahmedabad,rahul.iyer624@example.com
625,Meera,Sharma,P070,Grocery,4,13871.76,Cash on Delivery,Mumbai,meera.sharma625@example.com
626,Karan,Patel,P001,Apparel,1,4741.93,Wallet,Kolkata,karan.patel626@example.com
627,Arjun,Rao,P013,Books,3,8845.29,Net Banking,Ahmedabad,arjun.rao627@example.com
628,Kavya,Patel,P064,Grocery,6,7189.14,Credit Card,Chennai,kavya.patel628@example.com
629,Suresh,Reddy,P018,Books,9,14192.91,Wallet,Mumbai,suresh.reddy629@example.com
630,Nikhil,Nair,P042,Books,10,39946.2,Credit Card,Hyderabad,nikhil.nair630@example.com
631,Sneha,Gupta,P011,Grocery,9,28544.4,Wallet,Delhi,sneha.gupta631@example.com
632,Kavya,Reddy,P107,Home,10,37123.7,UPI,Delhi,kavya.reddy632@example.com
633,Rahul,Rao,P093,Toys,3,4081.65,Credit Card,Ahmedabad,rahul.rao633@example.com
634,Rohan,Reddy,P078,Grocery,3,1150.11,Credit Card,Bengaluru,rohan.reddy634@example.com
635,Lakshmi,Singh,P030,Electronics,3,8680.2,Cash on Delivery,Mumbai,lakshmi.singh635@example.com
636,Divya,Patel,P084,Books,8,1409.84,Cash on Delivery,Hyderabad,divya.patel636@example.com
637,Kavya,Iyer,P130,Electronics,5,18188.75,UPI,Kolkata,kavya.iyer637@example.com
638,Vikram,Iyer,P143,Grocery,4,754.28,Wallet,Bengaluru,vikram.iyer638@example.com
639,Sneha,Sharma,P025,Books,1,2166.58,Net Banking,Bengaluru,sneha.sharma639@example.com
640,Rahul,Patel,P177,Electronics,4,13488.88,Debit Card,Chennai,rahul.patel640@example.com
641,Nikhil,Das,P008,Grocery,2,998.06,Cash on Delivery,Mumbai,nikhil.das641@example.com
642,Sneha,Reddy,P075,Home,10,20204.4,Wallet,Bengaluru,sneha.reddy642@example.com
643,Priya,Iyer,P060,Apparel,4,14186.64,Wallet,Pune,priya.iyer643.d3@example.com
644,Karan,Das,P026,Apparel,7,16483.11,Wallet,Hyderabad,karan.das644@example.com
645,Rahul,Nair,P078,Grocery,6,2300.22,Cash on Delivery,Delhi,rahul.nair645@example.com
646,Pooja,Gupta,P003,Electronics,6,24691.86,Credit Card,Mumbai,pooja.gupta646@example.com
647,Anita,Patel,P063,Grocery,4,1843.08,UPI,Delhi,anita.patel647@example.com
648,Divya,Verma,P053,Electronics,4,4520.52,UPI,Mumbai,divya.verma648@example.com
649,Priya,Nair,P001,Apparel,8,37935.44,Cash on Delivery,Pune,priya.nair649@example.com
650,Rahul,Iyer,P018,Books,10,15769.9,Wallet,Hyderabad,rahul.iyer650@example.com
651,Rahul,Verma,P094,Toys,7,5943.84,Wallet,Pune,rahul.verma651@example.com
652,Lakshmi,Verma,P150,Toys,3,8812.74,Wallet,Ahmedabad,lakshmi.verma652@example.com
653,Meera,Sharma,P035,Home,5,4332.8,Wallet,Ahmedabad,meera.sharma653@example.com
654,Anita,Gupta,P175,Grocery,10,21123.5,Net Banking,Chennai,anita.gupta654@example.com
655,Sneha,Reddy,P192,Apparel,10,5063.6,UPI,Bengaluru,sneha.reddy655@example.com
656,Suresh,Khan,P062,Home,4,19163.08,Debit Card,Bengaluru,suresh.khan656@example.com
657,Nikhil,Verma,P148,Electronics,1,4554.58,Net Banking,Pune,nikhil.verma657@example.com
658,Rahul,Iyer,P098,Electronics,7,26619.67,Wallet,Pune,rahul.iyer658@example.com
659,Pooja,Singh,P170,Books,10,26897.6,Credit Card,Chennai,pooja.singh659@example.com
660,Amit,Reddy,P126,Home,10,39562.2,Net Banking,Kolkata,amit.reddy660@example.com
661,Meera,Nair,P106,Grocery,10,40400.9,Debit Card,Pune,meera.nair661@example.com
662,Rahul,Rao,P140,Books,4,15040.04,Net Banking,Ahmedabad,rahul.rao662@example.com
663,Meera,Rao,P159,Apparel,1,3427.54,Credit Card,Chennai,meera.rao663@example.com
664,Pooja,Verma,P048,Toys,8,32948.24,Net Banking,Kolkata,pooja.verma664.d3@example.com
665,Priya,Gupta,P031,Books,6,15004.98,Debit Card,Kolkata,priya.gupta665.d3@example.com
666,Vikram,Rao,P070,Grocery,6,20807.64,Debit Card,Bengaluru,vikram.rao666@example.com
667,Nikhil,Singh,P090,Home,10,24279.6,Net Banking,Pune,nikhil.singh667@example.com
668,Karan,Patel,P130,Electronics,10,36377.5,Net Banking,Hyderabad,karan.patel668@example.com
669,Sneha,Iyer,P001,Apparel,3,14225.79,Net Banking,Chennai,sneha.iyer669@example.com
670,Sneha,Khan,P189,Grocery,6,21277.8,Wallet,Kolkata,sneha.khan670@example.com
671,Pooja,Reddy,P035,Home,5,4332.8,Cash on Delivery,Pune,pooja.reddy671@example.com
672,Meera,Rao,P114,Toys,5,24703.95,UPI,Kolkata,meera.rao672@example.com
673,Lakshmi,Nair,P134,Grocery,1,3077.29,UPI,Hyderabad,lakshmi.nair673@example.com
674,Nikhil,Nair,P015,Electronics,2,5610.98,UPI,Mumbai,nikhil.nair674.d3@example.com
675,Suresh,Sharma,P187,Home,9,7702.56,UPI,Ahmedabad,suresh.sharma675@example.com
676,Rohan,Patel,P036,Apparel,1,802.32,Debit Card,Hyderabad,rohan.patel676.d2@example.com
677,Rohan,Verma,P101,Apparel,3,7848.18,Credit Card,Chennai,rohan.verma677.d3@example.com
678,Amit,Gupta,P198,Electronics,9,5477.49,Debit Card,Kolkata,amit.gupta678@example.com
679,Nikhil,Nair,P167,Books,2,9736.26,Debit Card,Bengaluru,nikhil.nair679@example.com
680,Arjun,Patel,P177,Electronics,5,16861.1,Cash on Delivery,Ahmedabad,arjun.patel680@example.com
681,Kavya,Patel,P013,Books,9,26535.87,Debit Card,Hyderabad,kavya.patel681@example.com
682,Anita,Verma,P042,Books,5,19973.1,UPI,Hyderabad,anita.verma682@example.com
683,Nikhil,Rao,P151,Books,5,10660.55,Wallet,Delhi,nikhil.rao683@example.com
684,Lakshmi,Iyer,P070,Grocery,5,17339.7,Cash on Delivery,Pune,lakshmi.iyer684@example.com
685,Sneha,Verma,P113,Apparel,7,15846.46,UPI,Pune,sneha.verma685@example.com
686,Nikhil,Nair,P101,Apparel,6,15696.36,UPI,Bengaluru,nikhil.nair686.d2@example.com
687,Suresh,Khan,P053,Electronics,1,1130.13,Net Banking,Delhi,suresh.khan687@example.com
688,Priya,Patel,P200,Electronics,6,2796.6,UPI,Ahmedabad,priya.patel688@example.com
689,Pooja,Reddy,P170,Books,9,24207.84,UPI,Kolkata,pooja.reddy689@example.com
690,Meera,Verma,P093,Toys,7,9523.85,Credit Card,Chennai,meera.verma690@example.com
691,Priya,Khan,P116,Electronics,1,1172.89,Wallet,Chennai,priya.khan691@example.com
692,Kavya,Singh,P091,Apparel,10,4751.3,Debit Card,Mumbai,kavya.singh692@example.com
693,Pooja,Joshi,P141,Grocery,2,4394.72,Credit Card,Chennai,pooja.joshi693.d3@example.com
694,Sneha,Gupta,P043,Electronics,3,12623.52,Net Banking,Pune,sneha.gupta694@example.com
695,Lakshmi,Rao,P103,Grocery,7,18804.31,UPI,Delhi,lakshmi.rao695@example.com
696,Pooja,Verma,P183,Grocery,3,3908.64,UPI,Delhi,pooja.verma696@example.com
697,Rahul,Gupta,P055,Grocery,3,6058.77,Credit Card,Chennai,rahul.gupta697@example.com
698,Pooja,Gupta,P147,Home,4,16717.08,Debit Card,Chennai,pooja.gupta698@example.com
699,Vikram,Iyer,P174,Grocery,3,12624.0,Wallet,Bengaluru,vikram.iyer699@example.com
700,Meera,Sharma,P129,Home,2,7459.2,Wallet,Kolkata,meera.sharma700@example.com
701,Nikhil,Das,P074,Toys,3,11998.41,UPI,Mumbai,nikhil.das701@example.com
702,Rohan,Das,P198,Electronics,10,6086.1,Debit Card,Bengaluru,rohan.das702@example.com
703,Kavya,Verma,P080,Electronics,2,3466.54,Cash on Delivery,Kolkata,kavya.verma703@example.com
704,Rahul,Reddy,P093,Toys,9,12244.95,Credit Card,Bengaluru,rahul.reddy704.d2@example.com
705,Vikram,Nair,P001,Apparel,8,37935.44,Credit Card,Mumbai,vikram.nair705@example.com
706,Priya,Sharma,P115,Apparel,10,4486.6,Cash on Delivery,Ahmedabad,priya.sharma706@example.com
707,Divya,Singh,P029,Toys,8,31281.28,Wallet,Pune,divya.singh707@example.com
708,Divya,Iyer,P085,Grocery,9,27806.76,Cash on Delivery,Bengaluru,divya.iyer708@example.com
709,Amit,Iyer,P073,Electronics,10,23103.9,Debit Card,Hyderabad,amit.iyer709@example.com
710,Pooja,Rao,P130,Electronics,5,18188.75,Credit Card,Chennai,pooja.rao710.d3@example.com
711,Sneha,Gupta,P186,Electronics,2,4042.74,Net Banking,Kolkata,sneha.gupta711@example.com
712,Kavya,Khan,P058,Apparel,1,4422.75,UPI,Chennai,kavya.khan712@example.com
713,Vikram,Gupta,P019,Toys,8,7556.8,Net Banking,Ahmedabad,vikram.gupta713@example.com
714,Karan,Reddy,P049,Apparel,6,21583.86,Net Banking,Chennai,karan.reddy714@example.com
715,Rahul,Joshi,P073,Electronics,6,13862.34,Cash on Delivery,Hyderabad,rahul.joshi715@example.com
716,Karan,Singh,P113,Apparel,4,9055.12,Debit Card,Ahmedabad,karan.singh716@example.com
717,Amit,Reddy,P192,Apparel,1,506.36,UPI,Bengaluru,amit.reddy717@example.com
718,Rohan,Khan,P107,Home,1,3712.37,UPI,Delhi,rohan.khan718@example.com
719,Kavya,Singh,P145,Grocery,3,11490.63,Credit Card,Hyderabad,kavya.singh719.d2@example.com
720,Kavya,Gupta,P190,Books,3,6146.58,Credit Card,Ahmedabad,kavya.gupta720@example.com
721,Arjun,Reddy,P198,Electronics,2,1217.22,Debit Card,Pune,arjun.reddy721@example.com
722,Lakshmi,Reddy,P200,Electronics,8,3728.8,UPI,Pune,lakshmi.reddy722@example.com
723,Sneha,Khan,P122,Electronics,3,12544.53,Cash on Delivery,Chennai,sneha.khan723@example.com
724,Karan,Rao,P131,Grocery,7,34761.37,UPI,Pune,karan.rao724.d3@example.com
725,Pooja,Joshi,P050,Toys,5,8838.4,Wallet,Kolkata,pooja.joshi725@example.com
726,Vikram,Patel,P042,Books,7,27962.34,Credit Card,Mumbai,vikram.patel726@example.com
727,Nikhil,Sharma,P055,Grocery,10,20195.9,Credit Card,Mumbai,nikhil.sharma727@example.com
728,Karan,Das,P119,Books,1,4210.16,Cash on Delivery,Mumbai,karan.das728@example.com
729,Suresh,Nair,P083,Electronics,6,28483.8,Wallet,Bengaluru,suresh.nair729@example.com
730,Karan,Rao,P002,Home,4,13088.52,Net Banking,Mumbai,karan.rao730@example.com
731,Vikram,Iyer,P026,Apparel,10,23547.3,Net Banking,Ahmedabad,vikram.iyer731@example.com
732,Suresh,Reddy,P147,Home,10,41792.7,Cash on Delivery,Hyderabad,suresh.reddy732@example.com
733,Nikhil,Verma,P121,Apparel,3,12024.72,Wallet,Bengaluru,nikhil.verma733@example.com
734,Lakshmi,Das,P184,Grocery,8,38714.8,Cash on Delivery,Ahmedabad,lakshmi.das734@example.com
735,Nikhil,Reddy,P128,Toys,10,20094.0,Wallet,Bengaluru,nikhil.reddy735@example.com
736,Nikhil,Das,P059,Home,1,4326.72,Wallet,Bengaluru,nikhil.das736@example.com
737,Divya,Reddy,P163,Apparel,1,258.88,Debit Card,Hyderabad,divya.reddy737@example.com
738,Priya,Gupta,P010,Books,8,5302.56,Debit Card,Bengaluru,priya.gupta738@example.com
739,Pooja,Singh,P199,Grocery,1,4859.89,Credit Card,Delhi,pooja.singh739.d3@example.com
740,Lakshmi,Reddy,P120,Home,1,4550.54,Wallet,Mumbai,lakshmi.reddy740@example.com
741,Anita,Das,P048,Toys,3,12355.59,Cash on Delivery,Pune,anita.das741@example.com
742,Nikhil,Sharma,P028,Grocery,9,35839.62,Credit Card,Hyderabad,nikhil.sharma742@example.com
743,Rahul,Joshi,P143,Grocery,2,377.14,Credit Card,Chennai,rahul.joshi743@example.com
744,Amit,Khan,P118,Home,7,21973.91,Wallet,Bengaluru,amit.khan744@example.com
745,Suresh,Iyer,P007,Home,3,6359.85,Credit Card,Bengaluru,suresh.iyer745@example.com
746,Sneha,Das,P172,Grocery,7,24577.91,Credit Card,Pune,sneha.das746@example.com
747,Rahul,Joshi,P174,Grocery,10,42080.0,Debit Card,Kolkata,rahul.joshi747@example.com
748,Rohan,Singh,P023,Books,6,2070.18,UPI,Chennai,rohan.singh748@example.com
749,Arjun,Iyer,P038,Toys,8,3473.76,Credit Card,Mumbai,arjun.iyer749@example.com
750,Sneha,Verma,P020,Books,1,2877.46,Wallet,Bengaluru,sneha.verma750@example.com
751,Suresh,Gupta,P134,Grocery,7,21541.03,Cash on Delivery,Bengaluru,suresh.gupta751@example.com
752,Amit,Sharma,P195,Toys,2,279.02,Wallet,Hyderabad,amit.sharma752@example.com
753,Pooja,Sharma,P172,Grocery,3,10533.39,Debit Card,Chennai,pooja.sharma753.d2@example.com
754,Vikram,Singh,P114,Toys,5,24703.95,UPI,Pune,vikram.singh754@example.com
755,Nikhil,Reddy,P008,Grocery,6,2994.18,Debit Card,Ahmedabad,nikhil.reddy755@example.com
756,Arjun,Singh,P042,Books,8,31956.96,Debit Card,Hyderabad,arjun.singh756@example.com
757,Amit,Rao,P106,Grocery,7,28280.63,Debit Card,Pune,amit.rao757@example.com
758,Divya,Rao,P085,Grocery,1,3089.64,Credit Card,Delhi,divya.rao758@example.com
759,Arjun,Gupta,P027,Home,1,1839.83,Wallet,Pune,arjun.gupta759@example.com
760,Sneha,Nair,P094,Toys,2,1698.24,Debit Card,Bengaluru,sneha.nair760@example.com
761,Divya,Gupta,P136,Toys,1,4690.46,Cash on Delivery,Delhi,divya.gupta761.d2@example.com
762,Karan,Singh,P166,Electronics,4,8976.32,Credit Card,Chennai,karan.singh762@example.com
763,Anita,Das,P111,Apparel,2,4775.18,Net Banking,Delhi,anita.das763@example.com
764,Nikhil,Iyer,P177,Electronics,5,16861.1,UPI,Chennai,nikhil.iyer764@example.com
765,Karan,Verma,P008,Grocery,2,998.06,UPI,Mumbai,karan.verma765@example.com
766,Rahul,Joshi,P168,Books,2,5170.4,Net Banking,Chennai,rahul.joshi766@example.com
767,Rahul,Khan,P020,Books,10,28774.6,Credit Card,Mumbai,rahul.khan767.d2@example.com
768,Vikram,Khan,P093,Toys,2,2721.1,Credit Card,Ahmedabad,vikram.khan768@example.com
769,Rohan,Nair,P166,Electronics,9,20196.72,Debit Card,Mumbai,rohan.nair769@example.com
770,Nikhil,Gupta,P066,Books,5,4763.0,Wallet,Delhi,nikhil.gupta770@example.com
771,Suresh,Rao,P114,Toys,2,9881.58,UPI,Bengaluru,suresh.rao771@example.com
772,Divya,Reddy,P008,Grocery,7,3493.21,Debit Card,Pune,divya.reddy772@example.com
773,Rohan,Das,P172,Grocery,6,21066.78,Credit Card,Bengaluru,rohan.das773@example.com
774,Anita,Verma,P019,Toys,2,1889.2,Wallet,Chennai,anita.verma774@example.com
775,Anita,Sharma,P170,Books,5,13448.8,Debit Card,Ahmedabad,anita.sharma775@example.com
776,Nikhil,Singh,P025,Books,1,2166.58,Wallet,Mumbai,nikhil.singh776@example.com
777,Divya,Sharma,P146,Apparel,10,13338.6,Credit Card,Chennai,divya.sharma777@example.com
778,Vikram,Rao,P004,Electronics,5,9300.8,UPI,Delhi,vikram.rao778@example.com
779,Rohan,Rao,P036,Apparel,6,4813.92,UPI,Delhi,rohan.rao779@example.com
780,Divya,Patel,P134,Grocery,2,6154.58,UPI,Mumbai,divya.patel780@example.com
781,Divya,Verma,P196,Apparel,1,2611.3,Debit Card,Bengaluru,divya.verma781@example.com
782,Kavya,Iyer,P196,Apparel,7,18279.1,Wallet,Ahmedabad,kavya.iyer782@example.com
783,Priya,Reddy,P068,Home,1,2696.23,Wallet,Kolkata,priya.reddy783@example.com
784,Meera,Sharma,P095,Electronics,10,10658.1,Net Banking,Delhi,meera.sharma784@example.com
785,Sneha,Nair,P125,Home,2,8901.2,Cash on Delivery,Ahmedabad,sneha.nair785@example.com
786,Sneha,Nair,P024,Grocery,7,17550.75,Net Banking,Delhi,sneha.nair786@example.com
787,Suresh,Sharma,P060,Apparel,7,24826.62,Credit Card,Bengaluru,suresh.sharma787@example.com
788,Kavya,Nair,P018,Books,5,7884.95,Net Banking,Bengaluru,kavya.nair788@example.com
789,Priya,Reddy,P087,Apparel,9,27281.52,Cash on Delivery,Bengaluru,priya.reddy789@example.com
790,Nikhil,Reddy,P124,Toys,4,15052.8,Credit Card,Kolkata,nikhil.reddy790@example.com
791,Divya,Khan,P135,Books,1,4902.51,Debit Card,Pune,divya.khan791@example.com
792,Rahul,Nair,P055,Grocery,2,4039.18,UPI,Ahmedabad,rahul.nair792@example.com
793,Rahul,Nair,P118,Home,3,9417.39,Wallet,Pune,rahul.nair793@example.com
794,Rohan,Verma,P026,Apparel,5,11773.65,UPI,Bengaluru,rohan.verma794@example.com
795,Lakshmi,Singh,P031,Books,8,20006.64,Debit Card,Hyderabad,lakshmi.singh795@example.com
796,Amit,Verma,P161,Electronics,9,39797.82,Net Banking,Hyderabad,amit.verma796@example.com
797,Lakshmi,Verma,P138,Grocery,4,623.64,Cash on Delivery,Delhi,lakshmi.verma797@example.com
798,Vikram,Gupta,P167,Books,6,29208.78,UPI,Hyderabad,vikram.gupta798@example.com
799,Divya,Sharma,P095,Electronics,3,3197.43,Cash on Delivery,Ahmedabad,divya.sharma799@example.com
800,Suresh,Iyer,P186,Electronics,2,4042.74,Credit Card,Chennai,suresh.iyer800@example.com
801,Karan,Singh,P113,Apparel,3,6791.34,Wallet,Pune,karan.singh801@example.com
802,Rahul,Gupta,P150,Toys,4,11750.32,Credit Card,Delhi,rahul.gupta802@example.com
803,Lakshmi,Iyer,P004,Electronics,6,11160.96,Credit Card,Ahmedabad,lakshmi.iyer803@example.com
804,Lakshmi,Verma,P096,Books,9,16566.03,Debit Card,Bengaluru,lakshmi.verma804@example.com
805,Karan,Singh,P050,Toys,8,14141.44,Net Banking,Chennai,karan.singh805@example.com
806,Priya,Gupta,P058,Apparel,6,26536.5,Debit Card,Pune,priya.gupta806@example.com
807,Kavya,Patel,P106,Grocery,1,4040.09,Debit Card,Hyderabad,kavya.patel807@example.com
808,Rohan,Das,P040,Apparel,10,17336.1,Net Banking,Ahmedabad,rohan.das808@example.com
809,Nikhil,Patel,P144,Grocery,9,13501.62,UPI,Bengaluru,nikhil.patel809@example.com
810,Rohan,Gupta,P144,Grocery,2,3000.36,Debit Card,Delhi,rohan.gupta810.d2@example.com
811,Arjun,Sharma,P134,Grocery,3,9231.87,Debit Card,Bengaluru,arjun.sharma811@example.com
812,Rahul,Das,P109,Home,3,5430.09,Net Banking,Kolkata,rahul.das812@example.com
813,Divya,Patel,P065,Grocery,10,1097.1,Wallet,Chennai,divya.patel813@example.com
814,Sneha,Sharma,P183,Grocery,7,9120.16,Net Banking,Mumbai,sneha.sharma814@example.com
815,Rahul,Singh,P005,Electronics,5,22765.2,Debit Card,Delhi,rahul.singh815@example.com
816,Nikhil,Singh,P108,Grocery,2,2079.18,Wallet,Mumbai,nikhil.singh816@example.com
817,Lakshmi,Verma,P115,Apparel,4,1794.64,Cash on Delivery,Pune,lakshmi.verma817@example.com
818,Karan,Gupta,P134,Grocery,9,27695.61,Credit Card,Chennai,karan.gupta818@example.com
819,Anita,Joshi,P147,Home,7,29254.89,UPI,Bengaluru,anita.joshi819@example.com
820,Rohan,Verma,P106,Grocery,6,24240.54,Credit Card,Hyderabad,rohan.verma820@example.com
821,Karan,Verma,P160,Books,8,22395.52,UPI,Hyderabad,karan.verma821@example.com
822,Arjun,Verma,P114,Toys,8,39526.32,Wallet,Delhi,arjun.verma822@example.com
823,Divya,Gupta,P120,Home,6,27303.24,Credit Card,Bengaluru,divya.gupta823@example.com
824,Nikhil,Patel,P139,Toys,7,22861.23,Net Banking,Bengaluru,nikhil.patel824@example.com
825,Nikhil,Verma,P095,Electronics,6,6394.86,Net Banking,Pune,nikhil.verma825@example.com
826,Karan,Singh,P033,Apparel,4,12257.4,Credit Card,Hyderabad,karan.singh826@example.com
827,Nikhil,Das,P131,Grocery,3,14897.73,Net Banking,Mumbai,nikhil.das827@example.com
828,Suresh,Rao,P121,Apparel,10,40082.4,Cash on Delivery,Pune,suresh.rao828@example.com
829,Arjun,Patel,P089,Home,5,24829.3,Net Banking,Hyderabad,arjun.patel829.d2@example.com
830,Nikhil,Rao,P174,Grocery,3,12624.0,Credit Card,Chennai,nikhil.rao830@example.com
831,Divya,Joshi,P141,Grocery,4,8789.44,Cash on Delivery,Bengaluru,divya.joshi831@example.com
832,Rohan,Patel,P095,Electronics,5,5329.05,Credit Card,Ahmedabad,rohan.patel832@example.com
833,Priya,Iyer,P171,Home,10,25633.7,Credit Card,Kolkata,priya.iyer833@example.com
834,Rohan,Sharma,P186,Electronics,9,18192.33,Credit Card,Hyderabad,rohan.sharma834@example.com
835,Divya,Sharma,P045,Toys,2,743.5,Debit Card,Bengaluru,divya.sharma835.d2@example.com
836,Divya,Sharma,P045,Toys,5,1858.75,Credit Card,Mumbai,divya.sharma836@example.com
837,Karan,Patel,P022,Books,2,7149.9,UPI,Pune,karan.patel837@example.com
838,Kavya,Rao,P019,Toys,9,8501.4,UPI,Bengaluru,kavya.rao838.d3@example.com
839,Rohan,Rao,P192,Apparel,8,4050.88,Debit Card,Mumbai,rohan.rao839@example.com
840,Rohan,Reddy,P068,Home,3,8088.69,Credit Card,Hyderabad,rohan.reddy840@example.com
841,Vikram,Joshi,P179,Toys,5,7743.8,UPI,Pune,vikram.joshi841@example.com
